bid1,bid2,bid3
114.63655173167736,134.97227221320716,196.8165159865102
98.44522709043899,90.09360528830264,45.94741809789369
44.60548989520042,64.72264834150167,211.21403957607092
58.1374773881457,77.8038868148918,152.6658029573895
75.41653121593384,104.63304467625497,83.0814201914711
83.35130659664983,302.98611720715854,41.32706362770128
50.87612186810532,62.96605336079876,89.21878690321198
74.99236865146183,47.797313245816525,100.64448278175684
42.72897270246338,75.92916196930857,118.11772670489796
92.51107161859245,190.1442054187547,224.19564036740277
55.25943381591586,42.36165086942452,50.72635231527749
167.205215645173,126.77327997139362,70.97007707464293
101.9350526920739,60.72174447192478,44.83100914983608
71.49895537352354,55.78896565134117,83.30380165887696
341.5556963848402,444.973223767276,133.71342898630215
87.32694591593872,40.18955374253396,64.03636362544898
46.70474480605905,44.49427896410872,56.877635377530225
63.541432343951186,216.47385517116075,49.42276986843551
186.21042237615058,93.35237477837256,237.76826494169165
154.20766694179352,62.707873736817795,97.73414751992601
103.013651806922,85.09145606667082,59.157311048388976
48.2467758749773,48.512514567881375,172.23916589630792
49.66666415223865,124.7263710653115,62.007986285197696
225.66921125806255,68.23659410266889,180.84551703945593
258.499062140771,52.45747812116457,51.263498304565424
114.41614273054653,67.92081396334655,94.15833744979572
46.61865252170676,107.31486970043625,377.1420574340335
46.56635479077331,200.04624281247868,47.432249512735886
46.357918948070605,150.19299956878302,74.82038358901907
134.19425936677092,73.46790311571998,69.5703697939838
108.76303646776866,78.78882240497262,104.78032871238197
173.7999118100192,107.69489998572911,85.00556245725407
69.54579673604094,69.92376530832051,245.61452423355803
58.56944766013602,51.33915166595522,79.0519130353905
115.17521913703223,121.50129834546696,59.155413599489684
63.3517102415848,66.48445418586522,150.1485592801227
350.10779224419264,142.65648926625525,51.359846484101055
79.94009277812395,118.10019930186958,155.9889225117864
56.12801132231593,57.10915078330292,88.76290669603361
64.4492080910139,49.761573792422,50.0052867506563
130.82921692394933,108.8732579354092,42.344614032435246
61.0861231519479,140.39485063563197,66.68783796232012
48.50331891839172,246.80364006429264,228.8776386547769
243.28498508293978,130.4767120403463,98.18026025121294
436.6522088129812,67.70476002423044,70.87905902084051
110.45768712138863,293.7426877232668,72.88369950007967
133.17820095612743,173.14980540830004,311.92912599117915
200.85127424297093,42.47146148715367,62.4670526914128
46.274329239653554,259.7862158498094,97.68902950208602
91.184889915192,42.424545676385875,96.65181489939604
96.45776491858042,77.47119634486288,54.58617640436702
250.05670709425945,64.5009505343645,160.11040251959076
102.84335755401729,45.47548769039601,268.39943773766277
62.89180227282002,48.62122421540272,112.78825550079543
105.67206238266681,56.555553345663434,82.69451947731189
79.41894932551517,262.39826247586257,110.50482787662628
113.47225369739019,69.97087571345179,69.83184560733004
44.49981347477905,103.07924676349451,157.44960953064768
124.00910887891298,110.39580816601332,42.12684225775252
92.31661773249769,47.600901527758765,49.92877330171186
102.9366342843119,73.47721284935311,242.7860673011119
82.71240396547277,193.0726047341047,158.33004244942248
53.14601473665776,80.88210241750025,98.65737380738939
42.35821720668991,123.56677379776686,218.1425002177445
172.3161147982436,69.42887366347473,46.005804219443014
73.98761871721595,67.80762033614947,82.67351596364747
92.39583689174297,60.272348146313185,99.42609500804296
430.2665913863648,64.1927395061332,136.29543713862128
63.674764124268904,63.8249322482912,226.98570260719097
172.79985569487272,52.16760011155956,49.20241161733953
173.51397782901165,59.873436968331475,249.67418754116247
71.68611152417569,54.00961116671473,99.69190638932537
40.13671310700531,139.18679760390145,59.77166493527728
300.8957055157613,129.59457933414126,82.0505986609219
47.765259394954874,77.5475660950239,186.84904994590636
87.28191924756463,44.83307707438531,141.3273787498638
62.25621822376742,88.68875732923371,57.00428575763625
254.8781847455162,74.39775964360021,102.32004342733615
128.1329241421509,65.52169818975062,49.392047081623026
49.83851964416486,76.09939410960662,55.4863187736738
52.41140631288213,353.40187878520777,42.786693231306806
47.30564015311277,55.016080395333915,43.12907740131834
75.29937870849275,128.85845768105222,48.057059943093726
115.03412575158337,66.95432097934098,422.5728236810649
57.84815266125588,40.788331351637325,91.52200460981473
61.85177666197759,49.96262413450077,122.8569380387855
44.03506858372377,61.07574153658322,67.053841311953
89.88875931648693,44.218626776039066,253.61960911349595
47.05867094319736,61.33071072745064,119.76777319899111
44.696222280768275,44.45026231044624,57.185571880997294
54.19453955545103,120.41173622291714,170.2045163775151
53.0334705289169,62.381082964218834,51.09997098099966
44.374866861590945,98.59729717534613,59.37366879204014
171.95489222671182,78.11428514994957,93.48879283840294
124.87410576223454,83.25843566151099,52.34692359517424
68.3822672369744,44.63449149268468,102.02680037446531
40.1157088399348,55.50788470238625,42.16266995998737
188.55704587230645,64.58683963254508,107.41166881315229
81.65045192490182,70.96685536476102,99.90092564521325
94.95880724587116,85.58431091520987,81.44981888737611
61.413002983757984,71.93491644647767,126.59677090470491
366.7352891497398,105.22015725161324,113.76630749828449
207.13323138405173,131.6640148242351,122.48677256783182
52.12220189562856,50.381686369215814,40.060752778280914
40.684715286182566,41.68071271018048,57.27410651101823
203.2116640688859,225.7215137180877,222.51068667397632
70.26326520996778,80.48123157774138,41.27250988224423
47.28094220545918,50.23656631759578,90.8553193499065
51.63512331540965,80.9494630494639,103.66510205994032
54.545029200600695,83.01234532250511,91.78839428359706
80.25836052132985,360.1735789573793,70.25993824099145
54.12542122604908,45.15271498567351,45.69872212271669
174.54104072022562,175.00580597596002,105.06172964724483
61.994764095814546,435.58759218487404,189.1483235315245
67.23364290508894,42.311260615064754,81.03553975481015
104.91382001427247,65.86873721675796,154.6668936286299
107.51792576249032,97.85539501437165,54.18736493257092
68.26299737860441,94.61206289975415,131.10525742929894
123.88587952254844,46.631741662300016,167.64813697648242
68.632850862434,120.20824538398968,277.7836980870864
106.86355993849877,65.57823548177852,42.4585966922222
90.67902447554812,99.58327541896395,40.18801422632313
99.40682033186462,40.04808619042495,58.8247185889626
59.1212609090714,212.50184124547047,55.51025456219797
93.4615854805841,71.60020141407853,80.67219458126922
69.41899836188851,315.9113874497464,197.28275701229458
100.75965232426773,44.805505734752394,42.05196212717515
89.17419894631244,57.567366744275134,49.57287402284315
66.96065552399425,47.39355505657899,52.30528763618415
98.6044223405425,62.458274000493006,68.73205213639288
145.56014299986964,81.30354826955903,103.41840299827203
93.5586389633636,48.395622250406646,61.22237795356999
73.81400288939541,79.60652293604444,70.87759668261073
64.30275309420537,342.6524181466068,63.42366909191464
145.19917163356467,64.61794220483986,49.328645257546015
215.92863599645005,66.98769121558948,53.93328327644409
94.72461470429319,445.1941823770215,61.506164445400884
245.94453354086818,120.25156264429711,161.32994348232143
136.77186214886288,121.2669935502727,53.70242265515093
49.53326146747524,408.3378023002785,98.8603755961867
44.35876774761842,58.36837784571185,234.29140962972374
65.45611431161399,89.13894371696487,59.710411859341264
176.25173606471887,41.51988789941479,105.37720886267029
78.75495738362002,46.437076616373496,70.03878768294982
57.759089170033604,55.23277426719754,290.67171078601336
105.52001564779698,41.234404822904246,281.69549407956646
66.07330002291457,358.4491285178813,122.53273666822356
71.82536865137808,65.23767593428781,43.43637953778426
58.228994575034974,41.756364438691236,88.03948897119129
45.86659592707878,93.13253805042645,220.35091506236628
163.41662248585703,66.09951374241342,183.65382636743598
41.4821624008141,63.255394135019614,67.74870841707515
259.1548470937304,94.31896593644811,42.875131043658804
57.59009549827442,98.88944094462829,52.940126911502595
46.505293913108225,123.96470291841523,71.24057570009356
52.03292538298773,215.8623234733614,81.68151979671997
96.16916761896073,230.76286615930746,66.15064946676583
163.04944070801986,113.67243423532446,149.5968582582702
85.6934597037941,109.9180182551462,67.93844380850123
75.23086558641238,43.542589407688446,104.71535978662102
79.69899914889595,81.64901453114857,72.6706270389405
50.29738043474717,61.627215408728695,124.3786789619608
109.95160892897559,75.91518301035092,111.34441506298063
88.80598773417624,217.08965708409073,133.32851434707933
88.72075075190249,154.7654037245392,56.28243135002248
47.87454444343925,160.33243997816115,167.78868786387284
77.00952808568282,96.82450021376594,143.90793863687603
455.95471839186484,234.33334285293995,259.2830483026116
133.45067461846114,104.527150909515,47.80506137053048
190.97907192527862,43.091576607810865,41.60266058496827
114.6905267472795,42.95512615123651,160.8862479138067
67.99755488825487,67.80330120498478,57.51767896834346
48.95352232626282,83.5759538519466,55.98532338546379
47.440643454040504,86.46029591563985,67.83857482598282
159.54275014987078,60.17658920953555,43.32858317209925
54.43590695828516,45.15486978827227,284.0083093605834
164.00702199177906,204.12390860656603,206.50180508010482
108.37566653217542,71.75221065445794,77.42378378663753
78.17340776566272,160.21167953186017,42.89601269461915
139.13101034634292,93.62591915902883,162.01316470878777
62.54697212619396,46.53457769688964,46.67236253214657
94.51171761725422,43.73889339161604,40.30856823034319
47.39950960883529,72.81830662342855,53.643347774085
60.02846574892097,87.25505352288566,44.066033250630596
208.26509424204386,104.92746475669661,50.22097321547457
131.31595810716448,46.519065544809706,51.46659131399672
149.1420442512964,71.93776516462435,66.70188360733553
189.28855687792256,79.34004751958203,53.13778326956697
85.94346128069601,50.78182745319468,186.75824352257058
136.69542226789855,138.2824572630096,77.41168002628821
91.45211006618109,48.55530689284667,66.06715459226476
40.17304111969748,280.46072595560963,127.09387734364597
125.7935408347177,314.27486757047103,93.41401707011255
138.34640029922292,51.36341690007915,100.20573565029183
64.25314657818912,49.27845593002516,50.32075826426509
92.22739215694433,222.95684929046791,58.31392358210889
132.8736240977988,282.01956491690424,81.67385344551604
85.9691575131898,100.31411728936999,96.45064110096709
75.03815426901657,234.7417260085779,47.45414056562292
171.67567255039629,53.336877729680964,310.35942799959514
187.66276071759583,149.116890519624,128.93036731218714
53.45025205864983,237.67405279683663,59.682093800932535
311.96046599984953,233.8999733290602,77.52268944745781
72.8732422218272,136.65667660307145,54.55461541149258
73.94039217864857,63.733202731861,184.75457479138555
43.941084234989745,55.071024143440795,72.54648754577437
125.25193490523866,82.0101881824874,55.441033865885544
45.61426946406644,66.42722955177534,131.67191551342984
119.44457930282574,303.6122960711376,57.0301403124122
422.62135918668287,72.74726191523398,57.589403024951956
59.63105186104787,95.96026981258757,61.61768779088162
39.92731305547317,177.6754429241047,48.80120800404214
65.80102674085828,42.06680378090188,51.74098937028448
303.8364905802739,89.99333296890755,87.12499985874115
95.4388760137751,196.7311901945363,52.66254345143926
167.41486884387865,57.655270491680945,180.7932722315117
67.89097313458129,63.47186561996139,131.24766795244324
64.97345941129713,479.97520096094337,148.1389249977342
53.91379103061973,114.67231005435956,42.22743860392674
64.82701358034403,45.086221805417345,79.74109917674177
127.79582927749668,142.21114469391168,53.20832308711704
82.99788155561322,84.00744504324898,127.13736940311625
58.22994713475824,47.15470028173391,165.703655191399
246.02047533718428,102.4290449732508,46.80934340377189
91.83838579799753,77.30128366896506,139.9185680413428
270.1149271677817,52.56472797614151,57.821940503753524
56.780784589351434,54.94040612791307,344.0665284833464
279.89776666291374,53.65512983834215,75.60096879301453
62.156237372128935,202.34518721907256,66.02844260436387
427.9447839824177,68.5122891727455,105.82053830119234
135.9383873125246,42.696831978811524,329.609716410769
61.55293048432672,205.44207899414926,45.53154817636273
108.91647831842295,47.92690585583873,207.8282634428095
58.49867717040066,402.7825527170308,263.0028881054723
78.04166177444411,153.4557435908218,91.77918000757683
102.59520452597629,129.84906397563262,69.80826865578086
137.36274106989404,226.5042726671685,61.72516176019107
62.01931613114455,101.20769812958989,118.96970079614528
46.32219295235462,47.3437484356788,66.35824431654059
63.038080791006394,46.24281532813157,46.4116159638548
55.80301418760843,266.45925550888586,201.4789701114801
64.50036316809047,120.215647803426,65.51386733036665
76.64480942525762,54.903526336523626,79.84605481477269
70.56261764307791,200.32173946445556,90.72662790505277
55.51004817523586,62.73544140816367,168.53498287342723
55.302102263074126,178.47809563790662,46.49412316509356
128.88240957729323,51.37176018795932,78.49280217403974
84.65970844697831,61.38332967730518,122.64301528548677
110.8030378837386,138.47756998748085,226.86366768982407
161.51850546427264,43.42534819492104,66.86195042358551
70.44273594180751,60.660934283025114,68.48567263013355
71.95254576279648,179.11061552433375,45.513555587530895
76.30287910332558,229.65013054331047,48.919836830610734
69.72726879481435,94.02493639565091,171.6743702470738
176.72556755065605,55.32762376503895,73.2171893694079
111.27142264812443,221.71778755072324,89.32027463168653
72.48044398609505,193.60797752550704,156.65235213656305
193.77677954520442,187.68985517939888,117.65302753957809
189.9226960679645,116.8096517098553,140.65412244753657
49.65489041932815,51.486868052229966,424.43696099104704
177.0411834561038,51.16748924312021,50.29860394850963
47.35966516171672,73.81292634302119,157.49547766600514
212.4857701084223,135.87101527163506,73.92152766093189
79.46220753474431,105.5348638913301,96.25319591460654
56.418786315229895,124.84562909446869,68.5644816838007
78.6255245531442,42.32782904722689,152.6618545007017
193.0708193163094,39.85529594266481,283.6946199441709
77.42850811150292,118.06698614692188,102.96089356785915
160.53990002831267,85.89060809862413,62.95740609228536
176.3120567454071,92.4244456569961,127.34461236812653
92.168344720989,130.58530631224417,70.18936865550047
53.76790757531294,47.46643883592977,138.10578703763497
45.842037965820545,65.42882520040045,84.84553242528872
52.5407306047741,85.322320534091,201.83250885315246
102.3704954231015,69.97002910139408,40.061003826234014
179.39416781290666,46.006544419926286,164.29707625348874
62.17367328096418,44.733236081772354,78.59818653301438
98.58868783665984,58.8018733321258,71.5905158487743
179.28246558822315,99.1052403515086,426.0621918135094
71.36569946249284,61.450675510226944,56.3330150250072
45.05383315559754,94.9859960086208,173.46308016433048
50.93636295260912,132.57762932550477,100.68358297863979
134.48701972030398,64.98190511821682,58.35589060881639
79.53146198481498,153.73552057920148,89.87005359291466
127.33388866906627,463.12472672496176,73.50421092715422
68.75568072858127,121.44457558800171,47.9387178353373
52.68449615074067,212.6041836297449,47.82367764982223
313.45520718573727,76.86545033662016,125.23957694756838
124.45810062184503,137.74704922654638,129.4006906576853
195.31247976587812,86.46442895625535,116.86061248306719
142.4907359245253,314.1803825073847,45.369464549515136
57.17032302382811,102.14625725482405,112.2402601596038
45.781841623614916,70.16448003988559,82.44578942678629
44.954569439155215,59.87757956145469,45.013773030278884
64.80214474407393,77.26487714200273,389.6031851100422
240.41963265352894,129.93868211474057,52.021901890714354
169.24067591272888,40.09933466484067,90.96028309235173
56.59378355745697,70.97295105320298,54.75323770606521
175.03380666502156,253.6539376862223,69.45793510119249
497.9191297922154,153.82210444490124,78.43715553709981
95.66153214518941,109.76896792444767,61.14899200460234
158.50325437405965,112.84334375742618,53.82098846744825
78.62498709139433,91.76982153592802,83.62519713830577
139.95970241908478,93.86975663627042,49.764433345808634
137.05748526178246,173.3214183463537,169.9139725631057
50.640004628952724,267.7281200523952,107.59867113938915
112.3938042474329,148.8002342395912,55.34801278901618
231.91800041730164,461.82575607464236,73.78408773683442
48.62484225168499,371.8809392448792,109.38327057755238
68.06494471727777,43.84883441844811,131.47705633819473
62.017358986649576,109.56541679975489,44.573634440280586
159.280158800558,65.24091283351774,52.8496689788369
124.00891163738585,71.3010776622796,337.82653413021995
53.09514948761535,109.23859013965719,121.58198569452988
73.67629469013744,76.23550636680643,238.6669574155896
145.6052093810097,46.8814993365585,108.13964746377934
331.1882298532991,166.6256644605676,71.36458626751288
97.01415930892857,151.05698043342542,58.40453040977227
59.96635092057581,76.32767475598072,282.92796642835924
62.82407064718304,176.0122015242051,60.536095513881016
52.065458681420296,329.8247913734748,263.8317531399082
135.56210760750253,44.65702748167882,54.14988187962979
55.62264624840224,71.63957885439834,72.61567567855025
56.18836879240357,462.52756231614546,65.20934594494204
303.72978901897517,442.9167142044101,169.91904468504976
53.636762529218245,42.03345172246915,107.59608958792036
51.140392763244435,125.61732531004334,76.79709436149646
75.62566748161848,110.69769754391812,64.25860275128126
496.9155034905002,171.7730681518153,132.18838047839282
183.9632506473263,187.64177013158803,56.187113583769225
114.29719702448809,101.0601029383555,109.29628663950936
70.60544007438168,41.97007218189161,73.43970049558628
51.14484757122419,369.8906172529057,71.49304555049058
42.105959727938604,64.12423643565683,46.63526093960206
167.1827305601347,50.03836566978721,70.21056209961941
219.39974003142333,394.0260827797541,40.38209632987685
107.18401184782022,92.99928079733489,49.409745637731014
59.59431942203768,58.292988584792646,76.33947958865714
104.54125797622395,217.67552405217972,78.40728445462315
53.48549881624913,113.17641291941399,66.38248922561593
54.39768358635742,124.03998128520014,203.13896729965163
101.83545747184952,73.57236309969447,189.22240267916845
77.9090661542283,74.38440231861324,476.0268610520004
208.45946209658283,49.95172193529433,42.45497409074491
169.98661718473886,141.92917838174108,44.04517888304363
166.37364822982755,85.85248303255624,110.77427131096138
141.03563946384094,259.0821574013321,70.41980932234576
58.15794035086279,47.484456040405306,84.08071951467187
71.05830683146345,120.76064343049124,46.60608036025
41.79209826636695,84.0727877299792,66.91246587913595
62.98613308950417,407.3379123330149,105.91525770030357
44.76763051051112,147.04130343890327,145.93287430501306
216.7166291855691,93.47669945421498,81.34838760564244
45.317982313823514,96.89941222535816,113.844522194333
98.23915979075642,144.21432895007425,134.0875281009271
83.71120376933482,51.85969810530775,76.97710757038702
73.12154119371546,72.88381884124988,45.52937133053638
96.25784022745063,138.29551976374935,41.65395154622996
113.59656082789981,326.2211361395986,235.24353399186316
72.9286265449087,61.890550620482855,102.88069171640842
247.01138367184612,61.91623633846575,79.92230387002125
73.34902614280485,144.9260544645863,92.6038235746131
233.09714498659784,253.3948123000616,256.382231842739
55.04576761879507,86.42334452039387,119.94059099525603
302.8375260040754,39.98747639310475,63.186518774667704
53.69861967437152,51.05396528828044,48.49167704557392
58.058166485667265,81.76096525172376,409.5842321967841
66.80672168477204,53.03164521361883,65.5684705910574
56.2315390873555,74.31774149828345,63.393412881751246
90.6157154233882,318.30348070707157,43.592067295202376
153.6393683705315,184.43088441301282,105.65108886206154
354.857980659488,86.13008959753091,53.61685942243989
42.40439129442825,66.35472899806913,60.11636130494238
52.25441858208141,48.05945004745834,52.6124479250845
141.5431971825012,83.07669749711368,68.89337591233033
95.71279812105097,214.15180483202028,108.48596740933283
192.18093523729803,398.9131559196539,41.000110030147574
204.58941738231925,71.49933526941797,40.09040889456091
43.291000127373174,52.368905087057335,62.59230843883251
67.6406744391531,59.49272259652335,211.0727705893192
40.109092541035196,55.76845799298373,64.93199897907056
40.19593347786781,52.40551519631461,138.7187565157326
43.78187773756395,131.82391461940406,107.76701895025542
64.40073763380265,80.6995751101079,48.31885770357107
108.4982935517233,95.70993637400673,153.74108857989975
291.02693010907467,206.4859336919071,83.99991459133287
41.68511356844055,123.6198353582344,55.542307932658346
43.57908805327524,69.37636470052328,45.89323447933575
43.6693826717236,79.48022544056244,118.5262880367307
129.22138160412504,62.71315797632196,67.70743641913742
45.59767607836609,52.53094721228027,41.59331545181259
40.02148197393827,113.31832216167068,76.70746745611153
86.29095576564104,84.30168646343006,45.63156841126041
148.4360996523786,82.72100188845502,53.50532690988136
239.12022849992064,279.35539747276056,215.55691151447388
41.99821456223123,52.117618713398365,75.10138721119839
178.60821287478734,187.46684722549873,198.32124812647896
132.86754634645524,93.59951337794978,81.32356289618606
49.08304041001854,207.6238910014433,122.36692399460392
190.38555045841588,67.48399635680464,91.3706384945823
82.35403613402522,207.9287670276721,79.82400117914457
55.03620120741637,184.12947912461635,67.02260629488663
63.7665943000198,80.793831086816,155.3189662837554
150.95511209447497,88.78754962721395,83.86105885510598
119.58639271602082,145.68781806299066,111.6394829969005
347.63926903830617,41.54353401153283,193.29672163482707
89.84148283078403,139.99692892215768,94.15502989036642
130.75826887741025,120.56051524245194,48.315536290024596
293.59021865863974,91.70565576012436,82.30963538521837
61.76805131798584,58.177760746926104,107.03714829632769
136.4699537143366,64.66298740710332,318.57136763595173
230.01366401504245,149.21925235313685,417.52502909762563
45.960103450127804,97.37036462894532,287.53422472174776
